,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
AC004223.3,1.0,9927.5,5.4948796131718572e-06,-5.2600418180553925,18168.0,0.918410676372,0.918410676372
AC004691.2,1.0,9927.5,3.7971535336798999e-05,-4.4205418422908309,14799.0,0.748104337276,0.748104337276
AC004754.1,1.0,9927.5,3.9143660288415811e-07,-6.407338566293352,19730.0,0.99737134769,0.99737134769
AC004832.3,1.0,9927.5,1.1144149537798092e-06,-5.9529530689634162,19235.0,0.972348599737,0.972348599737
AC004997.1,1.0,9927.5,1.0163342918348379e-06,-5.9929634207724014,19272.0,0.974218986958,0.974218986958
AC005324.3,1.0,9927.5,2.0775328672903882e-06,-5.6824520968001977,18879.0,0.954352441614,0.954352441614
AC005324.4,1.0,9927.5,4.0237874703156715e-05,-4.3953649660502103,14638.0,0.739965625316,0.739965625316
AC005520.1,1.0,9927.5,1.4339483608466733e-05,-4.843466488140427,16779.0,0.848195329087,0.848195329087
AC005670.2,1.0,9927.5,1.3772454449129999e-05,-4.8609886553332364,16850.0,0.851784450511,0.851784450511
AC005833.1,1.0,9927.5,0.00029916441107039884,-3.5240900718872625,6720.0,0.339702760085,0.339702760085
AC005837.2,1.0,9927.5,1.8250825721912251e-06,-5.7387174819824249,18950.0,0.957941563037,0.957941563037
AC006486.1,1.0,9927.5,0.00018048910954646303,-3.7435489976728067,9045.0,0.457233848954,0.457233848954
AC006538.2,1.0,9927.5,3.6460780422166087e-06,-5.4381740397563876,18503.0,0.935345263371,0.935345263371
AC007192.1,1.0,9927.5,0.00017076714833976341,-3.7675956738520684,9316.0,0.47093317157,0.47093317157
AC008575.1,1.0,9927.5,1.7134583179860657e-06,-5.7661264558613832,18982.0,0.959559195228,0.959559195228
AC008764.1,1.0,9927.5,1.611518879019891e-06,-5.7927646023414479,19013.0,0.961126276413,0.961126276413
AC008770.3,1.0,9927.5,4.7243460577650405e-06,-5.3256582978762106,18301.0,0.925133960166,0.925133960166
AC008982.1,1.0,9927.5,2.3082754980592821e-05,-4.6367123583644236,15921.0,0.804822565969,0.804822565969
AC010132.3,1.0,9927.5,7.1127084276182074e-05,-4.1479649940396577,12924.0,0.653321201092,0.653321201092
AC010422.3,1.0,9927.5,2.6875276819719581e-06,-5.5706470537495463,18710.0,0.945809321605,0.945809321605
AC010422.6,1.0,9927.5,9.1763832945184107e-07,-6.0373284543899519,19314.0,0.976342129208,0.976342129208
AC010542.3,1.0,9927.5,8.7876449391449401e-06,-5.0561274988709242,17472.0,0.883227176221,0.883227176221
AC011448.1,1.0,9927.5,2.7808669196339206e-06,-5.5558197941101488,18692.0,0.944899403498,0.944899403498
AC011455.3,1.0,9927.5,1.0774095293474309e-05,-4.9676191875753775,17191.0,0.869022343545,0.869022343545
AC011462.1,1.0,9927.5,3.9582719086955028e-05,-4.4024943757713677,14684.0,0.74229097159,0.74229097159
AC011473.4,1.0,9927.5,2.7563759050652722e-05,-4.5596615551377475,15564.0,0.78677585684,0.78677585684
AC011479.1,1.0,9927.5,5.6452912732765791e-07,-6.2483136453929911,19526.0,0.987058942473,0.987058942473
AC011604.2,1.0,9927.5,4.1678331437673354e-06,-5.3800896760309014,18404.0,0.93034071378,0.93034071378
AC012184.2,1.0,9927.5,0.00012984494179222298,-3.886574963974712,10509.0,0.531240521686,0.531240521686
AC012254.2,1.0,9927.5,5.4486260793758421e-06,-5.263712995222301,18175.0,0.918764533414,0.918764533414
AC012309.1,1.0,9927.5,2.7960092587259093e-06,-5.5534613947979894,18687.0,0.944646648468,0.944646648468
AC013269.1,1.0,9927.5,2.3243885487007903e-06,-5.6336912728169448,18807.5,0.950738044687,0.950738044687
AC018523.2,1.0,9927.5,0.00011341311923133087,-3.9453367048767864,11127.0,0.562481043373,0.562481043373
AC018755.2,1.0,9927.5,1.3843560538166657e-05,-4.8587521957747999,16843.0,0.851430593469,0.851430593469
AC020909.1,1.0,9927.5,2.5756938618180625e-06,-5.5891057570047868,18744.0,0.947528055808,0.947528055808
AC020915.1,1.0,9927.5,2.6537395445676637e-06,-5.5761417038934962,18723.0,0.946466484683,0.946466484683
AC022335.1,1.0,9927.5,3.58243589779903e-07,-6.4458215718953706,19754.0,0.998584571833,0.998584571833
AC022826.2,1.0,9927.5,1.0019252214432214e-05,-4.9991646907706304,17297.0,0.874380750177,0.874380750177
AC023055.1,1.0,9927.5,1.1175395551807961e-05,-4.9517370961219953,17134.0,0.866140936205,0.866140936205
AC023509.3,1.0,9927.5,5.7981580806411491e-06,-5.2367099482403772,18125.0,0.916236983116,0.916236983116
AC026464.1,1.0,9927.5,3.3326718185426241e-06,-5.4772074509399475,18572.0,0.938833282782,0.938833282782
AC026464.3,1.0,9927.5,8.4075065156749408e-06,-5.0753327874423393,17529.0,0.886108583561,0.886108583561
AC026464.4,1.0,9927.5,1.4006025545770395e-05,-4.8536850858720051,16824.0,0.850470124355,0.850470124355
AC026786.1,1.0,9927.5,3.5145960997841273e-06,-5.4541245772483764,18532.0,0.936811242544,0.936811242544
AC034102.2,1.0,9927.5,2.9910715661355562e-06,-5.5241731956594435,18643.0,0.942422404206,0.942422404206
AC037459.1,1.0,9927.5,4.8605284034595358e-06,-5.3133165146405164,18277.0,0.923920736023,0.923920736023
AC040162.1,1.0,9927.5,1.0729607602876609e-05,-4.9694161605150873,17198.0,0.869376200586,0.869376200586
AC048338.1,1.0,9927.5,3.9574747604821749e-06,-5.4025818462491237,18444.0,0.932362754019,0.932362754019
AC067968.1,1.0,9927.5,4.7585783878868397e-05,-4.3225227721765629,14173.0,0.716459407542,0.716459407542
AC068234.1,1.0,9927.5,0.00011351771262954267,-3.9449363684524146,11125.0,0.562379941361,0.562379941361
AC068533.4,1.0,9927.5,1.789393875543794e-06,-5.7472940534250903,18965.0,0.958699828127,0.958699828127
AC068775.1,1.0,9927.5,8.0438329969160778e-06,-5.0945369546430115,17582.0,0.888787786877,0.888787786877
AC068775.2,1.0,9927.5,5.589915930884629e-06,-5.2525947236032824,18147.0,0.917349105247,0.917349105247
AC068896.1,1.0,9927.5,8.6960729716353126e-07,-6.0606768245972926,19373.0,0.97932463856,0.97932463856
AC073610.2,1.0,9927.5,1.0609771343110665e-05,-4.9742939757117943,17209.0,0.869932261652,0.869932261652
AC078927.1,1.0,9927.5,8.8960024329479666e-06,-5.0508051069877675,17461.0,0.882671115155,0.882671115155
AC090527.2,1.0,9927.5,5.2481179712751856e-06,-5.2799964111137241,18203.0,0.920179961581,0.920179961581
AC091167.3,1.0,9927.5,4.2807031660153069e-06,-5.3684848861182877,18379.0,0.929076938631,0.929076938631
AC092143.1,1.0,9927.5,5.1091343295750636e-06,-5.2916526786788092,18231.0,0.921595389748,0.921595389748
AC092647.5,1.0,9927.5,8.4787578803036475e-06,-5.0716677662859606,17516.0,0.885451420483,0.885451420483
AC093155.3,1.0,9927.5,3.3240474657889404e-06,-5.4783327833286499,18575.0,0.9389849358,0.9389849358
AC093525.2,1.0,9927.5,3.2599281814518279e-05,-4.4867919676445585,15166.0,0.766656556465,0.766656556465
AC099329.3,1.0,9927.5,2.2483041363818902e-06,-5.6481449405148076,18837.0,0.952229299363,0.952229299363
AC099811.2,1.0,9927.5,3.6136963675345334e-05,-4.4420483408298708,14919.0,0.754170457992,0.754170457992
AC099850.2,1.0,9927.5,4.0638560242947007e-07,-6.3910616867876104,19699.0,0.995804266505,0.995804266505
AC100868.1,1.0,9927.5,4.7425574546816468e-07,-6.3239873990581605,19615.0,0.991557982004,0.991557982004
AC104831.1,1.0,9927.5,1.5808504651711373e-06,-5.8011092086398435,19025.0,0.961732888484,0.961732888484
AC105001.2,1.0,9927.5,2.9608021604368307e-05,-4.5285906110170204,15386.0,0.777777777778,0.777777777778
AC108488.2,1.0,9927.5,8.3748642166418289e-06,-5.0770222255378314,17534.0,0.886361338591,0.886361338591
AC110275.1,1.0,9927.5,2.3711471825454044e-06,-5.6250414875302841,18795.0,0.950106157113,0.950106157113
AC113554.2,1.0,9927.5,9.8826226128286213e-05,-4.0051277886981671,11712.0,0.592053381862,0.592053381862
AC129492.3,1.0,9927.5,1.9581418936921858e-06,-5.7081558409216715,18914.0,0.956121726822,0.956121726822
AC135050.2,1.0,9927.5,3.6413203283670278e-07,-6.4387411143308357,19750.0,0.998382367809,0.998382367809
AC135068.1,1.0,9927.5,1.7451099471209021e-06,-5.7581772059978107,18978.0,0.959356991204,0.959356991204
AC135178.2,1.0,9927.5,5.9467751760389018e-06,-5.2257184801406025,18009.0,0.910373066424,0.910373066424
AC138696.1,1.0,9927.5,1.9744159682017381e-05,-4.7045613452512596,16226.0,0.820240622788,0.820240622788
AC138811.2,1.0,9927.5,2.0319315862637313e-06,-5.6920909185378861,18893.0,0.955060155697,0.955060155697
AC138894.1,1.0,9927.5,2.1275809877027063e-05,-4.6721138992372886,16090.0,0.813365685977,0.813365685977
AC138969.1,1.0,9927.5,3.1530383123738394e-05,-4.5012707521346016,15248.0,0.770801738955,0.770801738955
AC139530.2,1.0,9927.5,5.1158396098432239e-05,-4.2910830798407549,13940.0,0.704681023152,0.704681023152
AC245033.1,1.0,9927.5,9.8100822651639829e-06,-5.0083273507080257,17327.0,0.875897280356,0.875897280356
ACAA1,1.0,9927.5,0.00059064870058161902,-3.2286707471408604,3910.0,0.197654433323,0.197654433323
ACAA2,1.0,9927.5,0.00049707917472175344,-3.3035744313749431,4565.0,0.23076534223,0.23076534223
ACACA,1.0,9927.5,0.00023833426688565592,-3.6228135117892326,7745.0,0.391517541199,0.391517541199
ACACB,1.0,9927.5,0.0005842896947470947,-3.2333717733747211,3940.0,0.199170963502,0.199170963502
ACAD10,1.0,9927.5,6.9892072379855203e-05,-4.155572082007331,12992.0,0.656758669498,0.656758669498
ACAD11,1.0,9927.5,9.1617601676793648e-05,-4.0380210811712338,12002.0,0.606713173592,0.606713173592
ACAD8,1.0,9927.5,0.00022099812003128464,-3.6556114207199206,8097.0,0.409311495299,0.409311495299
ACAD9,1.0,9927.5,0.00015398826103571174,-3.8125123854085539,9763.0,0.493529471236,0.493529471236
ACADL,1.0,9927.5,0.00010382101406784676,-3.9837147334814489,11505.0,0.581589323628,0.581589323628
ACADM,1.0,9927.5,0.003258712469020578,-2.4869539576160582,202.0,0.0102113032049,0.0102113032049
ACADS,1.0,9927.5,0.0012949499041307016,-2.8877470321853744,1628.0,0.0822970377111,0.0822970377111
ACADSB,1.0,9927.5,0.0012012529045861565,-2.9203655492137499,1839.0,0.0929632999697,0.0929632999697
ACADVL,1.0,9927.5,0.00055724412183272905,-3.2539545040394233,4128.0,0.208674552624,0.208674552624
ACAN,1.0,9927.5,0.00041700791676672672,-3.3798557000011415,5244.0,0.265089475281,0.265089475281
ACAP1,1.0,9927.5,0.00031425828310108488,-3.5027132665212868,6478.0,0.327469416641,0.327469416641
ACAP2,1.0,9927.5,0.0008959539145236093,-3.0477143287115736,2671.0,0.135021736933,0.135021736933
ACAP3,1.0,9927.5,7.4391931136590249e-05,-4.1284741673155567,12788.0,0.646446264281,0.646446264281
ACAT1,1.0,9927.5,0.0015364792095780195,-2.8134733118974369,1192.0,0.0602567991103,0.0602567991103
ACAT2,1.0,9927.5,0.00054784691370911136,-3.261340780602302,4184.0,0.211505408958,0.211505408958
ACBD3,1.0,9927.5,0.00056777546032814232,-3.2458233819305975,4053.0,0.204883227176,0.204883227176
ACBD4,1.0,9927.5,5.2266130380844342e-05,-4.2817796525032881,13880.0,0.701647962794,0.701647962794
ACBD5,1.0,9927.5,4.0842453820216398e-05,-4.3888881733293532,14599.0,0.737994136083,0.737994136083
ACBD6,1.0,9927.5,1.4752565393133352e-05,-4.8311324516041285,16731.0,0.845768880801,0.845768880801
ACBD7,1.0,9927.5,4.7269934878645544e-05,-4.325414996001812,14194.0,0.717520978667,0.717520978667
ACCN1,1.0,9927.5,9.9189158290074219e-07,-6.0035357951050248,19287.0,0.974977252047,0.974977252047
ACCN2,1.0,9927.5,2.4637086745731793e-06,-5.6084106473620592,18772.0,0.948943483975,0.948943483975
ACCN3,1.0,9927.5,4.7499937137196424e-06,-5.3233069651327494,18295.0,0.92483065413,0.92483065413
ACCS,1.0,9927.5,3.9258228355830179e-05,-4.4060693031223517,14705.0,0.743352542716,0.743352542716
ACCSL,1.0,9927.5,2.171866190599409e-05,-4.663166935286891,16045.0,0.811090890709,0.811090890709
ACD,1.0,9927.5,0.00039849380368995143,-3.3995784272018312,5433.0,0.274643615408,0.274643615408
ACE,1.0,9927.5,0.00011206508876240489,-3.9505296605472475,11192.0,0.56576685876,0.56576685876
ACE2,1.0,9927.5,0.00011188798439722603,-3.9512165496661762,11201.0,0.566221817814,0.566221817814
ACER1,1.0,9927.5,5.3135212480644813e-05,-4.2746175783958869,13838.0,0.699524820544,0.699524820544
ACER2,1.0,9927.5,1.4121020746770278e-05,-4.8501339089026931,16810.0,0.849762410272,0.849762410272
ACER3,1.0,9927.5,4.4923512255369162e-05,-4.3475262966337329,14336.0,0.724699221515,0.724699221515
ACHE,1.0,9927.5,0.0016126196467415638,-2.7924680534418673,1104.0,0.0558083105854,0.0558083105854
ACIN1,1.0,9927.5,0.002687990065116665,-2.5705723407792926,422.0,0.0213325245172,0.0213325245172
ACKR1,1.0,9927.5,0.00031006880522902505,-3.5085419241798497,6541.0,0.330654130017,0.330654130017
ACKR2,1.0,9927.5,0.00028777807768798163,-3.5409422927544019,6909.0,0.349256900212,0.349256900212
ACKR3,1.0,9927.5,0.00026954345362946084,-3.5693712113668821,7178.0,0.362855120817,0.362855120817
ACKR4,1.0,9927.5,2.1328422226311256e-05,-4.6710412703710427,16087.0,0.813214032959,0.813214032959
ACLY,1.0,9927.5,0.00090009068296248494,-3.0457137337537366,2656.0,0.134263471843,0.134263471843
ACMSD,1.0,9927.5,6.1071430258449879e-05,-4.2141619089532272,13436.0,0.679203316146,0.679203316146
ACN9,1.0,9927.5,2.0082382186174803e-06,-5.6971847721571258,18901.0,0.955464563745,0.955464563745
ACO1,1.0,9927.5,0.00027823748098325569,-3.5555843671988385,7046.0,0.35618238803,0.35618238803
ACO2,1.0,9927.5,0.0014350101978280051,-2.8431450126270668,1347.0,0.0680922050349,0.0680922050349
ACOT1,1.0,9927.5,2.7933600957761112e-05,-4.5538730752091201,15535.0,0.785309877667,0.785309877667
