,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
CLIC6,1.0,9915.5,6.6051872629360591e-06,-5.1801148652399256,16687.0,0.843544636538,0.843544636538
CLINT1,1.0,9915.5,0.00022879704716313186,-3.6405495848135985,2762.0,0.139621878475,0.139621878475
CLIP1,1.0,9915.5,0.0001496300044603524,-3.8249813111173951,4598.0,0.232433525427,0.232433525427
CLIP2,1.0,9915.5,7.766355857946158e-06,-5.1097827137640124,16433.0,0.830704681023,0.830704681023
CLIP3,1.0,9915.5,0.0001110421498034127,-3.9545121387595246,6153.0,0.311040339703,0.311040339703
CLIP4,1.0,9915.5,2.1440536635976641e-05,-4.6687643488707407,13454.0,0.680113234253,0.680113234253
CLK1,1.0,9915.5,0.00015891128585466112,-3.7988452581711543,4296.0,0.217167121626,0.217167121626
CLK2,1.0,9915.5,9.6387590191335999e-05,-4.0159788774909089,6881.0,0.347841472045,0.347841472045
CLK3,1.0,9915.5,7.1524343697810475e-05,-4.1455461185590794,8315.0,0.420331614599,0.420331614599
CLK4,1.0,9915.5,9.0417810798119614e-05,-4.0437460123405016,7202.0,0.36406834496,0.36406834496
CLLU1,1.0,9915.5,1.9446594546247942e-06,-5.7111564405728563,18225.0,0.921292083712,0.921292083712
CLMN,1.0,9915.5,2.7962655066288662e-05,-4.5534215945181389,12476.0,0.63067435042,0.63067435042
CLMP,1.0,9915.5,1.2211182843775835e-05,-4.9132422658140085,15226.0,0.769689616823,0.769689616823
CLN3,1.0,9915.5,4.2379066523904239e-05,-4.3728486136465134,10759.0,0.543878273178,0.543878273178
CLN5,1.0,9915.5,8.974656229436804e-05,-4.0469821779048516,7240.0,0.365989283187,0.365989283187
CLN6,1.0,9915.5,2.2933181362499565e-05,-4.6395356944047847,13212.0,0.66787989081,0.66787989081
CLN8,1.0,9915.5,2.9775444324195596e-05,-4.5261417490355615,12248.0,0.61914872106,0.61914872106
CLNK,1.0,9915.5,1.5895804354959279e-05,-4.7987174911476425,14455.0,0.730714791224,0.730714791224
CLNS1A,1.0,9915.5,0.00016706303726208836,-3.7771196272389456,4051.0,0.204782125164,0.204782125164
CLOCK,1.0,9915.5,5.4173108720452811e-05,-4.2662162417360392,9673.0,0.4889798807,0.4889798807
CLP1,1.0,9915.5,5.7426802290004704e-05,-4.240885365966264,9413.0,0.475836619149,0.475836619149
CLPB,1.0,9915.5,6.2328799045942358e-05,-4.2053112410326765,9027.0,0.456323930846,0.456323930846
CLPP,1.0,9915.5,0.00019223919447313727,-3.716158061995066,3422.0,0.172985542412,0.172985542412
CLPS,1.0,9915.5,6.9881054629845505e-05,-4.1556405493607418,8444.0,0.426852694369,0.426852694369
CLPSL1,1.0,9915.5,6.1928001543669632e-06,-5.2081129347257846,16775.0,0.847993125063,0.847993125063
CLPSL2,1.0,9915.5,1.6802836079157257e-07,-6.7746174093707898,19581.0,0.989839247801,0.989839247801
CLPTM1,1.0,9915.5,0.00014644242609259677,-3.8343330848307988,4708.0,0.237994136083,0.237994136083
CLPTM1L,1.0,9915.5,4.7810838687188909e-05,-4.3204736379393607,10252.0,0.518248913153,0.518248913153
CLPX,1.0,9915.5,0.00022899454588299288,-3.6401748614204963,2760.0,0.139520776463,0.139520776463
CLRN1,1.0,9915.5,2.2391586699888234e-07,-6.6499151306018458,19469.0,0.984177535133,0.984177535133
CLRN2,1.0,9915.5,4.4452352005224796e-06,-5.3521052552591915,17304.0,0.874734607219,0.874734607219
CLRN3,1.0,9915.5,1.0952212604099876e-05,-4.9604981342777172,15513.0,0.784197755535,0.784197755535
CLSPN,1.0,9915.5,3.5575951021373608e-05,-4.448843481466751,11493.0,0.580982711556,0.580982711556
CLSTN1,1.0,9915.5,0.00014323935760252854,-3.8439376353723844,4817.0,0.243504195733,0.243504195733
CLSTN2,1.0,9915.5,5.3143205617986121e-05,-4.2745522523304622,9778.0,0.494287736326,0.494287736326
CLSTN3,1.0,9915.5,7.1158561516875652e-05,-4.1477728398404681,8344.0,0.421797593772,0.421797593772
CLTA,1.0,9915.5,0.0011757717834423235,-2.9296769663635871,661.0,0.0334142149429,0.0334142149429
CLTB,1.0,9915.5,0.0011517516590957811,-2.9386411534745678,684.0,0.0345768880801,0.0345768880801
CLTC,1.0,9915.5,0.0013305036350869613,-2.8759839345691485,464.0,0.0234556667678,0.0234556667678
CLTCL1,1.0,9915.5,7.8760208548104023e-05,-4.1036931425698402,7852.0,0.396926498837,0.396926498837
CLU,1.0,9915.5,0.0004294307586408626,-3.3671068517731251,1609.0,0.0813365685977,0.0813365685977
CLUAP1,1.0,9915.5,2.4383600106123465e-05,-4.6129021727620829,13014.0,0.657870791629,0.657870791629
CLUH,1.0,9915.5,0.00016770580589153808,-3.7754519020748263,4029.0,0.203670003033,0.203670003033
CLUL1,1.0,9915.5,1.2525336770681647e-05,-4.9022105883603206,15167.0,0.766707107471,0.766707107471
CLVS1,1.0,9915.5,2.1861075240839153e-05,-4.6603284810103354,13385.0,0.676625214842,0.676625214842
CLVS2,1.0,9915.5,8.522285991435941e-06,-5.0694438958081252,16259.0,0.821908805985,0.821908805985
CLYBL,1.0,9915.5,1.9558664233312482e-05,-4.7086608088485544,13778.0,0.696491760186,0.696491760186
CMA1,1.0,9915.5,9.6741826296077514e-05,-4.0143857182415248,6862.0,0.346881002932,0.346881002932
CMAS,1.0,9915.5,0.00021084320935648451,-3.6760403817797718,3043.0,0.153826711152,0.153826711152
CMBL,1.0,9915.5,7.4924181698744884e-06,-5.1253779916010069,16494.0,0.833788292387,0.833788292387
CMC1,1.0,9915.5,2.3804651053218523e-05,-4.6233381803634845,13092.0,0.661813770094,0.661813770094
CMC2,1.0,9915.5,8.6058134622657228e-05,-4.0652080718238395,7431.0,0.375644525326,0.375644525326
CMC4,1.0,9915.5,1.2511638735967554e-07,-6.9026858040253467,19663.0,0.99398443029,0.99398443029
CMIP,1.0,9915.5,1.1374553932703385e-05,-4.9440656257358171,15392.0,0.778081083814,0.778081083814
CMKLR1,1.0,9915.5,0.0001267825207102646,-3.8969406177661607,5456.0,0.275806288545,0.275806288545
CMPK1,1.0,9915.5,0.00020836326944589163,-3.6811788366339955,3084.0,0.155899302396,0.155899302396
CMPK2,1.0,9915.5,3.7828915387425891e-05,-4.4221761104124795,11245.0,0.568446062077,0.568446062077
CMSS1,1.0,9915.5,0.00013842492863500735,-3.8587856917165562,5005.0,0.253007784855,0.253007784855
CMTM1,1.0,9915.5,3.7809012740068261e-06,-5.4224046626834408,17550.0,0.887170154686,0.887170154686
CMTM2,1.0,9915.5,2.237105855406756e-05,-4.6503134654646781,13300.0,0.672328379335,0.672328379335
CMTM3,1.0,9915.5,3.7127454396493752e-05,-4.430304826681601,11322.0,0.572338489536,0.572338489536
CMTM4,1.0,9915.5,2.8628953042293048e-05,-4.5431945337900936,12385.0,0.626074208877,0.626074208877
CMTM5,1.0,9915.5,4.7669732521955054e-05,-4.3217572849213921,10266.0,0.518956627237,0.518956627237
CMTM6,1.0,9915.5,9.0496298032142241e-05,-4.0433691862875776,7197.0,0.36381558993,0.36381558993
CMTM7,1.0,9915.5,3.2131821664785562e-05,-4.4930646520850335,11925.0,0.602820746133,0.602820746133
CMTM8,1.0,9915.5,5.8545293459264495e-06,-5.2325080127492463,16872.0,0.852896572642,0.852896572642
CMTR1,1.0,9915.5,3.1951016789246323e-05,-4.4955153165687269,11956.0,0.604387827318,0.604387827318
CMTR2,1.0,9915.5,3.3706846028131807e-05,-4.4722818827997273,11699.0,0.591396218785,0.591396218785
CMYA5,1.0,9915.5,1.8768015011904501e-05,-4.7265816578508453,13902.0,0.702760084926,0.702760084926
CNBD1,1.0,9915.5,6.3928701572148053e-06,-5.1943041162415273,16726.0,0.845516125771,0.845516125771
CNBD2,1.0,9915.5,1.6784826085522714e-05,-4.7750831542961656,14293.0,0.722525528258,0.722525528258
CNBP,1.0,9915.5,0.0002323549268224854,-3.6338481143659447,2703.0,0.136639369123,0.136639369123
CNDP1,1.0,9915.5,9.5790092340877298e-05,-4.0186794080843091,6910.0,0.349307451218,0.349307451218
CNDP2,1.0,9915.5,0.00078469745480612006,-3.10529775603796,1175.0,0.0593974320089,0.0593974320089
CNEP1R1,1.0,9915.5,1.1006378596283092e-05,-4.9583555524508398,15497.0,0.78338893944,0.78338893944
CNFN,1.0,9915.5,1.2864393683875783e-05,-4.8906106778525658,15090.0,0.762814680012,0.762814680012
CNGA1,1.0,9915.5,0.00012535484688942945,-3.9018588692315865,5514.0,0.278738246891,0.278738246891
CNGA2,1.0,9915.5,1.471967595878974e-05,-4.8321017505188006,14707.0,0.743453644728,0.743453644728
CNGA3,1.0,9915.5,0.00016814906732156462,-3.7743055372593739,4015.0,0.20296228895,0.20296228895
CNGA4,1.0,9915.5,2.226585855078779e-05,-4.6523605542187747,13311.0,0.6728844404,0.6728844404
CNGB1,1.0,9915.5,0.00014973019245909816,-3.8246906171835962,4594.0,0.232231321403,0.232231321403
CNGB3,1.0,9915.5,0.00010459743606282879,-3.980478960950701,6461.0,0.32661004954,0.32661004954
CNIH1,1.0,9915.5,0.00025221989713828107,-3.59822065576251,2457.0,0.124203821656,0.124203821656
CNIH2,1.0,9915.5,2.540290876126567e-05,-4.595116551622608,12859.0,0.650035385704,0.650035385704
CNIH3,1.0,9915.5,3.0544416851878466e-05,-4.5150681619193964,12146.0,0.613992518451,0.613992518451
CNIH4,1.0,9915.5,0.00012034795347189901,-3.9195612905440678,5729.0,0.289606713174,0.289606713174
CNKSR1,1.0,9915.5,4.9561634333059016e-05,-4.3048543808648567,10107.0,0.510919017288,0.510919017288
CNKSR2,1.0,9915.5,9.0536148067590498e-05,-4.0431779868517719,7194.0,0.363663936912,0.363663936912
CNKSR3,1.0,9915.5,5.9257230962084063e-06,-5.2272586465782815,16847.0,0.851632797493,0.851632797493
CNMD,1.0,9915.5,0.00020855032921809455,-3.6807891202392051,3080.0,0.155697098372,0.155697098372
CNN1,1.0,9915.5,0.00026712158883783975,-3.5732910107646534,2310.0,0.116772823779,0.116772823779
CNN2,1.0,9915.5,0.00010034791142686269,-3.9984916621922202,6670.0,0.337175209787,0.337175209787
CNN3,1.0,9915.5,0.00077123840162868272,-3.112811354104942,1198.0,0.0605601051461,0.0605601051461
CNNM1,1.0,9915.5,4.1900334742596735e-05,-4.3777825074327046,10814.0,0.546658578506,0.546658578506
CNNM2,1.0,9915.5,0.00010957073536686489,-3.9603054236416568,6235.0,0.315185522192,0.315185522192
CNNM3,1.0,9915.5,7.6996943696211296e-05,-4.1135265132978249,7961.0,0.402436558488,0.402436558488
CNNM4,1.0,9915.5,1.9397110311226778e-05,-4.7122629643668947,13799.0,0.697553331311,0.697553331311
CNO,1.0,9915.5,4.3991869317737278e-07,-6.3566275834396047,19159.0,0.968506723284,0.968506723284
CNOT1,1.0,9915.5,0.00023213276115287285,-3.6342635627588153,2709.0,0.136942675159,0.136942675159
CNOT10,1.0,9915.5,3.6586706483291944e-05,-4.4366766837222036,11379.0,0.575219896876,0.575219896876
CNOT11,1.0,9915.5,1.468786977082013e-05,-4.8330411867736149,14712.0,0.743706399757,0.743706399757
CNOT2,1.0,9915.5,0.00010802050909266201,-3.9664937802522622,6312.0,0.319077949651,0.319077949651
CNOT3,1.0,9915.5,4.9096213905081391e-05,-4.3089519975619499,10150.0,0.513092710545,0.513092710545
CNOT4,1.0,9915.5,6.9683452251262173e-05,-4.1568703416896335,8458.0,0.427560408452,0.427560408452
CNOT6,1.0,9915.5,0.00015453621318025924,-3.8109697340934949,4445.0,0.224699221515,0.224699221515
CNOT6L,1.0,9915.5,1.7780005418377924e-05,-4.7500681110164642,14109.0,0.71322414316,0.71322414316
CNOT7,1.0,9915.5,9.1703654969959846e-05,-4.0376133546064015,7133.0,0.360580325548,0.360580325548
CNOT8,1.0,9915.5,0.00013378462714024093,-3.873593787403256,5173.0,0.261500353857,0.261500353857
CNOT9,1.0,9915.5,4.5980762964060837e-05,-4.3374238267089229,10428.0,0.527145890203,0.527145890203
CNP,1.0,9915.5,9.9799003398986998e-06,-5.000873795591203,15746.0,0.795976139925,0.795976139925
CNPPD1,1.0,9915.5,3.8913400497647549e-05,-4.4099008161549982,11127.0,0.562481043373,0.562481043373
CNPY1,1.0,9915.5,2.6344928602469027e-07,-6.5793029740733804,19414.0,0.981397229805,0.981397229805
CNPY2,1.0,9915.5,0.00012807630787404475,-3.8925312005534716,5401.0,0.273025983217,0.273025983217
CNPY3,1.0,9915.5,9.2092318846725185e-05,-4.0357765915360089,7100.0,0.358912142352,0.358912142352
CNPY4,1.0,9915.5,1.9147081657149712e-05,-4.7178974105611307,13834.0,0.69932261652,0.69932261652
CNR1,1.0,9915.5,0.00035870267086542129,-3.4452653895972536,1775.0,0.0897280355879,0.0897280355879
CNR2,1.0,9915.5,0.00043595258669302357,-3.3605607411380283,1600.0,0.080881609544,0.080881609544
CNRIP1,1.0,9915.5,3.4420375972181467e-05,-4.4631843902039261,11623.0,0.587554342331,0.587554342331
CNST,1.0,9915.5,4.5128513458446626e-06,-5.3455489719845444,17273.0,0.873167526034,0.873167526034
CNTD1,1.0,9915.5,1.6154477673523852e-05,-4.7917070795636132,14414.0,0.72864219998,0.72864219998
CNTD2,1.0,9915.5,0.00013671867693067474,-3.8641721530702879,5071.0,0.256344151249,0.256344151249
CNTF,1.0,9915.5,4.8936963689784934e-05,-4.3103629800941405,10163.0,0.513749873622,0.513749873622
CNTFR,1.0,9915.5,0.00023297523553699782,-3.6326902405242913,2693.0,0.136133859064,0.136133859064
CNTLN,1.0,9915.5,6.1779988386350716e-06,-5.2091521776749738,16780.0,0.848245880093,0.848245880093
CNTN1,1.0,9915.5,0.00022234056920349794,-3.6529812868570168,2855.0,0.14432312203,0.14432312203
CNTN2,1.0,9915.5,0.00048603907388117062,-3.3133288153285547,1534.0,0.0775452431503,0.0775452431503
CNTN3,1.0,9915.5,3.5731421913729953e-05,-4.4469497009260408,11479.0,0.580274997472,0.580274997472
CNTN4,1.0,9915.5,2.7024313602414284e-05,-4.5682453279933233,12600.0,0.636942675159,0.636942675159
CNTN5,1.0,9915.5,4.3595643526555908e-05,-4.3605569072201007,10645.0,0.538115458498,0.538115458498
CNTN6,1.0,9915.5,7.8955880094580051e-05,-4.1026155211650472,7840.0,0.396319886766,0.396319886766
CNTNAP1,1.0,9915.5,0.00011082250859033652,-3.9553720233278047,6164.0,0.311596400768,0.311596400768
CNTNAP2,1.0,9915.5,0.00011666322840355526,-3.9330660095753891,5878.0,0.297138813062,0.297138813062
CNTNAP3,1.0,9915.5,3.0184605936741386e-05,-4.5202144895344061,12190.0,0.616216762714,0.616216762714
CNTNAP3B,1.0,9915.5,1.2744184399688102e-05,-4.8946879532154286,15118.0,0.764230108179,0.764230108179
CNTNAP4,1.0,9915.5,1.5559488790244948e-05,-4.8080046759339172,14518.0,0.7338995046,0.7338995046
CNTNAP5,1.0,9915.5,1.4923366790840851e-05,-4.826133186666711,14661.0,0.741128298453,0.741128298453
CNTRL,1.0,9915.5,0.00012511181595151446,-3.9027016722393437,5522.0,0.279142654939,0.279142654939
CNTROB,1.0,9915.5,2.5894691830358988e-05,-4.5867892531021965,12789.0,0.646496815287,0.646496815287
COA1,1.0,9915.5,1.513677535550992e-05,-4.8199666343781278,14612.0,0.738651299161,0.738651299161
COA3,1.0,9915.5,2.2036682436846624e-05,-4.6568537867630688,13355.0,0.675108684663,0.675108684663
COA4,1.0,9915.5,8.8617614028927227e-05,-4.0524799472407693,7296.0,0.368820139521,0.368820139521
COA5,1.0,9915.5,1.9567850720081668e-05,-4.7084568734564041,13776.0,0.696390658174,0.696390658174
COA6,1.0,9915.5,4.6578104298339192e-05,-4.3318181909736042,10367.0,0.524062278839,0.524062278839
COA7,1.0,9915.5,4.8527833455145182e-05,-4.3140090975056244,10200.0,0.515620260843,0.515620260843
COASY,1.0,9915.5,0.00018628173136186349,-3.7298297342490274,3547.0,0.179304418158,0.179304418158
COBL,1.0,9915.5,4.6465479273715858e-05,-4.332869578908789,10377.0,0.524567788899,0.524567788899
COBLL1,1.0,9915.5,4.3575255893773302e-05,-4.3607600538352411,10647.0,0.53821656051,0.53821656051
COBRA1,1.0,9915.5,1.4168621385461561e-06,-5.8486724047852769,18508.0,0.935598018401,0.935598018401
COCH,1.0,9915.5,2.9843075436111854e-05,-4.5251564232868704,12231.0,0.618289353958,0.618289353958
COG1,1.0,9915.5,3.5269331281863877e-05,-4.4526027746208481,11521.0,0.582398139723,0.582398139723
COG2,1.0,9915.5,6.1371071030763661e-05,-4.2120362974641239,9104.0,0.460216358306,0.460216358306
COG3,1.0,9915.5,6.0987470082617056e-05,-4.2147593819226374,9135.0,0.46178343949,0.46178343949
COG4,1.0,9915.5,6.9020295993535956e-05,-4.1610231825686741,8507.0,0.430037407744,0.430037407744
COG5,1.0,9915.5,0.00014729088376729549,-3.8318241319902095,4682.0,0.236679809928,0.236679809928
COG6,1.0,9915.5,6.5869872977268316e-05,-4.1813131740463358,8749.0,0.442270751188,0.442270751188
COG7,1.0,9915.5,3.6452358711020945e-05,-4.4382743646837808,11392.0,0.575877059953,0.575877059953
COG8,1.0,9915.5,3.4015109542614446e-05,-4.4683281260946712,11665.0,0.589677484582,0.589677484582
COIL,1.0,9915.5,9.9008419797740147e-05,-4.0043278708952892,6745.0,0.340966535234,0.340966535234
COL10A1,1.0,9915.5,0.0044967627316407459,-2.3471000270546143,41.0,0.00207259124457,0.00207259124457
COL11A1,1.0,9915.5,0.0045516011174793029,-2.3418358046244339,34.0,0.00171873420281,0.00171873420281
COL11A2,1.0,9915.5,0.0044421407657726317,-2.3524076833315206,48.0,0.00242644828632,0.00242644828632
COL12A1,1.0,9915.5,0.0050679311907802669,-2.2951692903291061,21.0,0.00106157112527,0.00106157112527
COL13A1,1.0,9915.5,0.0044697953368826602,-2.3497123619010369,44.0,0.00222424426246,0.00222424426246
COL14A1,1.0,9915.5,0.0046848957455853891,-2.3293000691563006,25.0,0.00126377514913,0.00126377514913
COL15A1,1.0,9915.5,0.0051543813997732713,-2.2878234488645672,18.0,0.00090991810737,0.00090991810737
COL16A1,1.0,9915.5,0.0045581395199916939,-2.3412123856420064,31.0,0.00156708118492,0.00156708118492
COL17A1,1.0,9915.5,0.0045571984902845544,-2.3413020551660786,32.0,0.00161763219088,0.00161763219088
COL18A1,1.0,9915.5,0.0051798390606222879,-2.2856837337237792,16.0,0.00080881609544,0.00080881609544
COL19A1,1.0,9915.5,0.0042116131370851248,-2.3755515283093054,65.0,0.00328581538773,0.00328581538773
COL1A1,1.0,9915.5,0.0053168829691566024,-2.2743428989126153,13.0,0.000657163077545,0.000657163077545
COL1A2,1.0,9915.5,0.0061060811470739227,-2.2142374284205451,8.0,0.00040440804772,0.00040440804772
COL20A1,1.0,9915.5,0.0044372546212135544,-2.3528856496212271,49.0,0.00247699929229,0.00247699929229
COL21A1,1.0,9915.5,0.0043960997192592178,-2.3569324647852099,51.0,0.00257810130422,0.00257810130422
COL22A1,7.88e-06,4.0,0.44103528126961034,-0.35552666711307185,1.0,5.0551005965e-05,3.98341927004e-10
COL23A1,1.0,9915.5,0.0043236381726880491,-2.364150657498556,57.0,0.00288140734001,0.00288140734001
COL24A1,1.0,9915.5,0.0042967334286831841,-2.366861589309599,61.0,0.00308361136387,0.00308361136387
COL25A1,1.0,9915.5,0.0043262300879675754,-2.3638903865896292,56.0,0.00283085633404,0.00283085633404
COL26A1,1.0,9915.5,3.197541308438475e-05,-4.4951838362438341,11950.0,0.604084521282,0.604084521282
COL27A1,1.0,9915.5,0.0043905267516988365,-2.3574833723244906,52.0,0.00262865231018,0.00262865231018
COL28A1,1.0,9915.5,0.0043083313792138004,-2.3656908999355446,59.0,0.00298250935194,0.00298250935194
COL2A1,1.0,9915.5,0.0050992009726065881,-2.2924978710342829,20.0,0.0010110201193,0.0010110201193
COL3A1,1.0,9915.5,0.0053104760292242799,-2.2748665471672802,14.0,0.00070771408351,0.00070771408351
COL4A1,1.0,9915.5,0.0054905447483709,-2.2603845645708858,10.0,0.00050551005965,0.00050551005965
COL4A2,1.0,9915.5,0.0048356656130064644,-2.3155437383007351,22.0,0.00111212213123,0.00111212213123
COL4A3,1.0,9915.5,0.0046075041564226623,-2.3365342643323044,27.0,0.00136487716106,0.00136487716106
COL4A3BP,1.0,9915.5,7.3890949397023873e-05,-4.1314087533188939,8175.0,0.413254473764,0.413254473764
COL4A4,1.0,9915.5,0.0045081110478600184,-2.3460053945605281,38.0,0.00192093822667,0.00192093822667
COL4A5,1.0,9915.5,0.0051377163455617186,-2.289229876900718,19.0,0.000960469113335,0.000960469113335
COL4A6,1.0,9915.5,0.0044889380116716407,-2.3478563917858781,42.0,0.00212314225053,0.00212314225053
COL5A1,1.0,9915.5,0.0052941718461129864,-2.2762019658289021,15.0,0.000758265089475,0.000758265089475
COL5A2,1.0,9915.5,0.0054083526823101918,-2.2669349955081772,11.0,0.000556061065615,0.000556061065615
COL5A3,1.0,9915.5,0.0044649900961398212,-2.3501795000893417,46.0,0.00232534627439,0.00232534627439
COL6A1,1.0,9915.5,0.0047302821697669008,-2.3251129520491558,24.0,0.00121322414316,0.00121322414316
COL6A2,1.0,9915.5,0.0047779447475452602,-2.3207588767659129,23.0,0.0011626731372,0.0011626731372
COL6A3,1.0,9915.5,0.0046839317432870653,-2.3293894423208039,26.0,0.00131432615509,0.00131432615509
COL6A5,1.0,9915.5,0.004169125484444659,-2.379955033062302,67.0,0.00338691739966,0.00338691739966
COL6A6,1.0,9915.5,0.0042325102971851681,-2.3734019766318428,63.0,0.0031847133758,0.0031847133758
COL7A1,1.0,9915.5,0.0045101487314870153,-2.3458091361266877,37.0,0.00187038722071,0.00187038722071
COL8A1,1.0,9915.5,0.0044786177020898436,-2.3488560076510554,43.0,0.0021736932565,0.0021736932565
COL8A2,1.0,9915.5,0.0044431871732224845,-2.3523053913313796,47.0,0.00237589728036,0.00237589728036
COL9A1,1.0,9915.5,0.004558865891514316,-2.341143183282127,30.0,0.00151653017895,0.00151653017895
COL9A2,1.0,9915.5,0.0045014053212890015,-2.3466518800022302,39.0,0.00197148923264,0.00197148923264
COL9A3,1.0,9915.5,0.004498209033623587,-2.3469603665882741,40.0,0.0020220402386,0.0020220402386
COLEC10,1.0,9915.5,9.3108306601805566e-05,-4.031011571968155,7044.0,0.356081286018,0.356081286018
COLEC11,1.0,9915.5,3.7086511870492048e-05,-4.4307840118219746,11326.0,0.57254069356,0.57254069356
COLEC12,1.0,9915.5,0.00013345984614107452,-3.8746493801605122,5191.0,0.262410271964,0.262410271964
COLGALT1,1.0,9915.5,0.004336283839268376,-2.362882298011761,54.0,0.00272975432211,0.00272975432211
COLGALT2,1.0,9915.5,0.0043202583261659272,-2.3644902841401376,58.0,0.00293195834597,0.00293195834597
COLQ,1.0,9915.5,8.8176315076459434e-05,-4.0546480544708992,7314.0,0.369730057628,0.369730057628
COMMD1,1.0,9915.5,3.6591319923270319e-05,-4.4366219243463023,11377.0,0.575118794864,0.575118794864
COMMD10,1.0,9915.5,7.3063806586254494e-05,-4.1362977050184417,8230.0,0.416034779092,0.416034779092
COMMD2,1.0,9915.5,1.9284935171678658e-05,-4.7147818167216906,13817.0,0.698463249419,0.698463249419
COMMD3,1.0,9915.5,6.1403561034258772e-05,-4.2118064416815901,9098.0,0.45991305227,0.45991305227
COMMD3-BMI1,1.0,9915.5,6.209178819779162e-05,-4.2069658326125365,9048.0,0.457385501971,0.457385501971
COMMD4,1.0,9915.5,7.0575060053841749e-05,-4.1513487436303382,8395.0,0.424375695076,0.424375695076
COMMD5,1.0,9915.5,7.3334729665796591e-06,-5.1346903046195873,16532.0,0.835709230614,0.835709230614
COMMD6,1.0,9915.5,1.5893427944396647e-05,-4.7987824226934119,14456.0,0.73076534223,0.73076534223
COMMD7,1.0,9915.5,4.8067908510555089e-06,-5.3181447741077932,17191.0,0.869022343545,0.869022343545
COMMD8,1.0,9915.5,0.00014284440874592214,-3.8451367542193968,4827.0,0.244009705793,0.244009705793
COMMD9,1.0,9915.5,3.7244545867435181e-05,-4.4289373168245607,11308.0,0.571630775452,0.571630775452
COMP,1.0,9915.5,0.00026734664905105922,-3.5729252550188662,2308.0,0.116671721767,0.116671721767
COMT,1.0,9915.5,0.0001601919959205303,-3.795359187467688,4260.0,0.215347285411,0.215347285411
COMTD1,1.0,9915.5,2.2420139220185397e-05,-4.6493616949359362,13287.0,0.671671216257,0.671671216257
COPA,1.0,9915.5,0.00026943059164241006,-3.5695530952232168,2286.0,0.115559599636,0.115559599636
COPB1,1.0,9915.5,0.00035495279576919008,-3.4498293987760573,1784.0,0.0901829946416,0.0901829946416
COPB2,1.0,9915.5,0.00037339290211458031,-3.42783394188177,1733.0,0.0876048933374,0.0876048933374
COPE,1.0,9915.5,0.00015819452748097506,-3.8008085443903221,4321.0,0.218430896775,0.218430896775
COPG,1.0,9915.5,2.4458803777805998e-06,-5.6115647870953937,18057.0,0.91279951471,0.91279951471
COPG1,1.0,9915.5,0.00018410244978433492,-3.7349404324588327,3602.0,0.182084723486,0.182084723486
COPG2,1.0,9915.5,4.8297169585937438e-05,-4.3160783199571267,10215.0,0.516378525933,0.516378525933
COPRS,1.0,9915.5,3.802733842103972e-05,-4.4199040703156429,11228.0,0.567586694975,0.567586694975
COPS2,1.0,9915.5,0.00022992343800446778,-3.6384167552327882,2746.0,0.13881306238,0.13881306238
COPS3,1.0,9915.5,0.00018363123589759472,-3.7360534428290215,3615.0,0.182741886564,0.182741886564
COPS4,1.0,9915.5,0.00021488684784071291,-3.6677901647086442,2968.0,0.150035385704,0.150035385704
COPS5,1.0,9915.5,0.00049363542666085137,-3.3065936799083264,1525.0,0.0770902840967,0.0770902840967
COPS6,1.0,9915.5,0.00018089726370578688,-3.7425680023301546,3680.0,0.186027701951,0.186027701951
COPS7A,1.0,9915.5,8.1808616025364386e-05,-4.0872009543333458,7676.0,0.388029521787,0.388029521787
COPS7B,1.0,9915.5,4.2259449506026439e-05,-4.3740761645968194,10769.0,0.544383783237,0.544383783237
COPS8,1.0,9915.5,0.00012907498237993466,-3.8891579255664084,5358.0,0.270852289961,0.270852289961
COPS9,1.0,9915.5,5.5571081660861067e-06,-5.2551511498266166,16954.0,0.857041755131,0.857041755131
COPZ1,1.0,9915.5,0.00012946531605541312,-3.8878465641176359,5345.0,0.270195126883,0.270195126883
COPZ2,1.0,9915.5,0.0001524378182132609,-3.8169072757534672,4512.0,0.228086138914,0.228086138914
COQ10A,1.0,9915.5,8.7832201816674631e-06,-5.0563462300243005,16203.0,0.819077949651,0.819077949651
COQ10B,1.0,9915.5,3.7611513553857686e-05,-4.4246791894475219,11263.0,0.569355980184,0.569355980184
COQ2,1.0,9915.5,4.7830100296971271e-05,-4.3202987084365141,10249.0,0.518097260135,0.518097260135
COQ3,1.0,9915.5,8.5722324471022442e-05,-4.0669060610173853,7445.0,0.37635223941,0.37635223941
COQ4,1.0,9915.5,2.9974741031670184e-05,-4.523244560322607,12220.0,0.617733292893,0.617733292893
COQ5,1.0,9915.5,5.8804924484955442e-05,-4.2305863033951105,9309.0,0.470579314528,0.470579314528
COQ6,1.0,9915.5,4.3330716279833115e-05,-4.3632041317870449,10671.0,0.539429784653,0.539429784653
COQ7,1.0,9915.5,2.0071217182286591e-05,-4.6974262897187051,13687.0,0.691891618643,0.691891618643
COQ8A,1.0,9915.5,2.6235594261065007e-05,-4.5811090941727741,12741.0,0.644070367,0.644070367
COQ8B,1.0,9915.5,1.0234059612289308e-05,-4.9899520576381935,15687.0,0.792993630573,0.792993630573
COQ9,1.0,9915.5,6.7617487138583771e-05,-4.169940972909572,8613.0,0.435395814377,0.435395814377
