,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
FAM20C,1.0,9932.0,9.1820474887755854e-05,-4.0370604654297395,12360.0,0.624810433728,0.624810433728
FAM210A,1.0,9932.0,2.6235698107496404e-05,-4.5811073751401343,15962.0,0.806895157214,0.806895157214
FAM210B,1.0,9932.0,2.8005472629088685e-05,-4.5527570936442965,15824.0,0.79991911839,0.79991911839
FAM212A,1.0,9932.0,3.1254353215869797e-06,-5.5050894840491367,18817.0,0.951218279244,0.951218279244
FAM212B,1.0,9932.0,1.5074903303780162e-05,-4.8217454649104896,17234.0,0.871196036801,0.871196036801
FAM213A,1.0,9932.0,1.9458285306587091e-05,-4.7108954330654917,16664.0,0.842381963401,0.842381963401
FAM213B,1.0,9932.0,3.8854979678410801e-05,-4.4105533138446251,15044.0,0.760489333738,0.760489333738
FAM214A,1.0,9932.0,0.00014258929407257842,-3.8459130810742437,10656.0,0.538671519563,0.538671519563
FAM214B,1.0,9932.0,0.00022943006566801072,-3.6393496705754496,8609.0,0.435193610353,0.435193610353
FAM216A,1.0,9932.0,0.00027072175653958274,-3.5674768407740007,7915.0,0.400111212213,0.400111212213
FAM216B,1.0,9932.0,6.9279227647341973e-06,-5.1593969626530543,18162.0,0.918107370337,0.918107370337
FAM217A,1.0,9932.0,1.2325114787192785e-06,-5.909209027327627,19291.0,0.975179456071,0.975179456071
FAM217B,1.0,9932.0,2.2996392458876244e-05,-4.6383402882470612,16279.0,0.822919826105,0.822919826105
FAM218A,1.0,9932.0,5.1476824976102093e-07,-6.2883882476627972,19632.0,0.992417349105,0.992417349105
FAM219A,1.0,9932.0,3.2120011961391327e-05,-4.493224301663429,15532.0,0.785158224649,0.785158224649
FAM219B,1.0,9932.0,1.337975574919258e-05,-4.8735518146508632,17420.0,0.880598523911,0.880598523911
FAM21A,1.0,9932.0,7.3667414530301972e-06,-5.1327245721015009,18100.0,0.914973207967,0.914973207967
FAM21C,1.0,9932.0,4.0518160289586236e-06,-5.3923502818265474,18654.0,0.942978465271,0.942978465271
FAM220A,1.0,9932.0,1.1380996641292997e-05,-4.9438197048248158,17619.0,0.890658174098,0.890658174098
FAM221A,1.0,9932.0,1.1952434526089137e-05,-4.9225436266354006,17548.0,0.887069052674,0.887069052674
FAM221B,1.0,9932.0,5.9051572937066836e-06,-5.2287685297390283,18309.0,0.925538368214,0.925538368214
FAM222A,1.0,9932.0,9.5410155971225618e-07,-6.0204053941899831,19409.0,0.981144474775,0.981144474775
FAM222B,1.0,9932.0,3.9679197387069164e-05,-4.4014371211421608,14971.0,0.756799110302,0.756799110302
FAM228A,1.0,9932.0,3.3301937451498649e-05,-4.477530499225872,15434.0,0.780204226064,0.780204226064
FAM229B,1.0,9932.0,4.4568655211951317e-07,-6.3509704698590763,19687.0,0.995197654433,0.995197654433
FAM234A,1.0,9932.0,2.0645821141629298e-05,-4.68516783934842,16522.0,0.835203720554,0.835203720554
FAM234B,1.0,9932.0,2.2241992505338809e-05,-4.6528263099266249,16356.0,0.826812253564,0.826812253564
FAM24A,1.0,9932.0,4.4131436587352555e-05,-4.35525193496375,14673.0,0.741734910525,0.741734910525
FAM24B,1.0,9932.0,2.3358648755604496e-06,-5.6315522837753038,18980.0,0.959458093216,0.959458093216
FAM25A,1.0,9932.0,1.2362497545755172e-05,-4.9078937816123656,17512.0,0.885249216459,0.885249216459
FAM26D,1.0,9932.0,1.5502357729806804e-05,-4.8096022456248342,17185.0,0.868719037509,0.868719037509
FAM26E,1.0,9932.0,1.9336013971311481e-06,-5.7136330487991396,19076.0,0.964310989789,0.964310989789
FAM26F,1.0,9932.0,7.0531756381250432e-05,-4.1516153012229209,13241.0,0.669345869983,0.669345869983
FAM27E3,1.0,9932.0,7.840918238874371e-06,-5.1056330747231309,18034.0,0.911636841573,0.911636841573
FAM30A,1.0,9932.0,7.0151849388536922e-05,-4.1539608753319941,13271.0,0.670862400162,0.670862400162
FAM32A,1.0,9932.0,0.00013916827777969988,-3.8564597471626767,10765.0,0.544181579213,0.544181579213
FAM35A,1.0,9932.0,0.00012862333334365858,-3.8906802396296412,11093.0,0.56076230917,0.56076230917
FAM3A,1.0,9932.0,2.0163829033397433e-05,-4.6954269935472608,16572.0,0.837731270852,0.837731270852
FAM3B,1.0,9932.0,9.2448417319738065e-06,-5.0341005193905612,17869.0,0.903295925589,0.903295925589
FAM3C,1.0,9932.0,0.00026284026990988695,-3.5803080955055888,8049.0,0.406885047012,0.406885047012
FAM3D,1.0,9932.0,1.190631511440598e-05,-4.924222627526186,17553.0,0.887321807704,0.887321807704
FAM40A,1.0,9932.0,3.284668995993628e-06,-5.4835083888002094,18787.0,0.949701749065,0.949701749065
FAM40B,1.0,9932.0,8.6527607313227205e-07,-6.062845305357305,19448.0,0.983115964008,0.983115964008
FAM43A,1.0,9932.0,1.8419789266622803e-05,-4.7347153426986912,16793.0,0.848903043171,0.848903043171
FAM43B,1.0,9932.0,5.2634365894052264e-06,-5.2787306048059124,18420.0,0.931149529876,0.931149529876
FAM45A,1.0,9932.0,1.9150460984947817e-05,-4.7178207673449961,16701.0,0.844252350622,0.844252350622
FAM45B,1.0,9932.0,3.8300921864965803e-07,-6.4167907728708151,19724.0,0.997068041654,0.997068041654
FAM46A,1.0,9932.0,0.00061652790710130419,-3.210047260307836,4481.0,0.226519057729,0.226519057729
FAM46B,1.0,9932.0,5.320876219330717e-05,-4.2740168440421851,14103.0,0.712920837125,0.712920837125
FAM46C,1.0,9932.0,0.00042744575797239756,-3.3691189885565831,5985.0,0.302547770701,0.302547770701
FAM46D,1.0,9932.0,5.6975799139869027e-05,-4.2443095747109663,13930.0,0.704175513093,0.704175513093
FAM47A,1.0,9932.0,3.5508126498639518e-05,-4.4496722416034116,15268.0,0.771812759074,0.771812759074
FAM47B,1.0,9932.0,6.5520843797384852e-05,-4.1836205182349939,13482.0,0.68152866242,0.68152866242
FAM48A,1.0,9932.0,1.046927777203409e-06,-5.9800832772933639,19390.0,0.980184005662,0.980184005662
FAM49A,1.0,9932.0,0.00061471484151255087,-3.2113263012614541,4492.0,0.227075118795,0.227075118795
FAM49B,1.0,9932.0,0.00011001479761013282,-3.9585488958580926,11689.0,0.590890708725,0.590890708725
FAM50A,1.0,9932.0,1.922546257483417e-05,-4.7161232020450683,16691.0,0.843746840562,0.843746840562
FAM50B,1.0,9932.0,4.3850125609142603e-05,-4.3580291582550812,14700.0,0.743099787686,0.743099787686
FAM53A,1.0,9932.0,8.0089535326308643e-07,-6.0964242260748085,19488.5,0.985163279749,0.985163279749
FAM53B,1.0,9932.0,0.00047340581683175966,-3.3247664101111707,5570.0,0.281569103225,0.281569103225
FAM53C,1.0,9932.0,0.00013953871494275466,-3.8553052808970816,10746.0,0.5432211101,0.5432211101
FAM57A,1.0,9932.0,2.811537673441995e-05,-4.5510560927491523,15814.0,0.799413608331,0.799413608331
FAM57B,1.0,9932.0,3.1055274870822548e-05,-4.5078646224527832,15604.0,0.788797897078,0.788797897078
FAM58A,1.0,9932.0,0.0004366136513527033,-3.3599026895740538,5896.0,0.29804873117,0.29804873117
FAM59A,1.0,9932.0,9.4761791444647023e-07,-6.0233667376583195,19413.0,0.981346678799,0.981346678799
FAM60A,1.0,9932.0,0.0002367702941571217,-3.6256727862941811,8469.0,0.428116469518,0.428116469518
FAM63A,1.0,9932.0,7.1374181275300155e-06,-5.1464588604576003,18137.0,0.916843595188,0.916843595188
FAM63B,1.0,9932.0,2.0188876969773266e-05,-4.6948878385301294,16569.0,0.837579617834,0.837579617834
FAM64A,1.0,9932.0,7.9140373771785608e-06,-5.1016019029373068,18023.0,0.911080780508,0.911080780508
FAM65A,1.0,9932.0,9.1313578115304062e-07,-6.0394646390910918,19426.0,0.982003841876,0.982003841876
FAM65B,1.0,9932.0,3.5772341833437931e-06,-5.4464526278675667,18739.0,0.947275300778,0.947275300778
FAM69A,1.0,9932.0,4.8013197913773893e-05,-4.3186393669312109,14431.0,0.729501567081,0.729501567081
FAM69B,1.0,9932.0,1.094452843125755e-05,-4.9608029462125174,17674.0,0.893438479426,0.893438479426
FAM69C,1.0,9932.0,4.2291887715529365e-06,-5.3737429295104429,18618.0,0.941158629057,0.941158629057
FAM71A,1.0,9932.0,4.296330249971482e-05,-4.3669023427117359,14760.0,0.746132848044,0.746132848044
FAM71B,1.0,9932.0,2.8309650355158148e-05,-4.5480654944555665,15801.0,0.798756445253,0.798756445253
FAM71C,1.0,9932.0,8.2806718685183705e-05,-4.0819344244527596,12727.0,0.643362652917,0.643362652917
FAM71D,1.0,9932.0,2.8857833628310236e-05,-4.5397362747180798,15763.0,0.796835507027,0.796835507027
FAM71E2,1.0,9932.0,0.00013036010835164888,-3.8848552872334072,11047.0,0.558436962896,0.558436962896
FAM71F1,1.0,9932.0,6.8961923506233677e-05,-4.1613906335451052,13335.0,0.674097664544,0.674097664544
FAM71F2,1.0,9932.0,1.8499028588144277e-06,-5.7328510764556428,19110.0,0.966029723992,0.966029723992
FAM72A,1.0,9932.0,2.3389036657802374e-06,-5.6309876654425119,18978.0,0.959356991204,0.959356991204
FAM72B,1.0,9932.0,4.348095432761073e-06,-5.3617009325096872,18564.0,0.938428874735,0.938428874735
FAM72D,1.0,9932.0,2.4444863616409816e-06,-5.6118123814234986,18951.0,0.957992114043,0.957992114043
FAM73A,1.0,9932.0,1.7279703294260494e-05,-4.7624637189619694,17006.0,0.859670407441,0.859670407441
FAM73B,1.0,9932.0,7.3958191985832321e-06,-5.1310137143351193,18098.0,0.914872105955,0.914872105955
FAM74A1,1.0,9932.0,6.5638013918638163e-06,-5.1828445683444988,18213.0,0.920685471641,0.920685471641
FAM74A4,1.0,9932.0,2.2534755151365672e-05,-4.6471471563411058,16334.0,0.825700131433,0.825700131433
FAM76A,1.0,9932.0,6.7584362383905787e-06,-5.1701537791472036,18181.0,0.91906783945,0.91906783945
FAM76B,1.0,9932.0,0.00011286772794725067,-3.9474302173129501,11602.0,0.586492771206,0.586492771206
FAM78A,1.0,9932.0,3.5216931983119351e-05,-4.4532484814419604,15289.0,0.772874330199,0.772874330199
FAM78B,1.0,9932.0,7.3108351739141543e-06,-5.1360330073507745,18109.0,0.915428167021,0.915428167021
FAM81A,1.0,9932.0,4.6541200892491297e-06,-5.3321624148985869,18508.0,0.935598018401,0.935598018401
FAM81B,1.0,9932.0,3.1595375666360912e-05,-4.5003764765444094,15570.0,0.787079162875,0.787079162875
FAM82A2,1.0,9932.0,1.1873250577990769e-06,-5.9254303665700236,19346.0,0.977959761399,0.977959761399
FAM83A,1.0,9932.0,0.00021918008467647311,-3.65919890962217,8806.0,0.445152158528,0.445152158528
FAM83B,1.0,9932.0,0.00021267862114101465,-3.6722761640094945,8945.0,0.452178748357,0.452178748357
FAM83C,1.0,9932.0,8.58300254064798e-05,-4.0663607589198802,12606.0,0.637245981195,0.637245981195
FAM83D,1.0,9932.0,0.00015034263998885377,-3.8229178278924714,10436.0,0.527550298251,0.527550298251
FAM83E,1.0,9932.0,0.00013959219435137374,-3.855138865702135,10744.0,0.543120008088,0.543120008088
FAM83F,1.0,9932.0,7.5824602634085784e-06,-5.1201898569721429,18067.0,0.91330502477,0.91330502477
FAM83G,1.0,9932.0,1.6681337321392032e-05,-4.7777691354716723,17057.0,0.862248508745,0.862248508745
FAM83H,1.0,9932.0,6.3331966002506618e-05,-4.198377030040148,13592.0,0.687089273077,0.687089273077
FAM84A,1.0,9932.0,3.1602580799688449e-06,-5.5002774496190447,18811.0,0.950914973208,0.950914973208
FAM84B,1.0,9932.0,3.5368658220991842e-05,-4.4513814156806539,15275.0,0.772166616116,0.772166616116
FAM86A,1.0,9932.0,3.9560244951716117e-07,-6.4027410279735113,19719.0,0.996815286624,0.996815286624
FAM86B1,1.0,9932.0,2.4261937004709961e-05,-4.6150745292371571,16155.0,0.816651501365,0.816651501365
FAM86B2,1.0,9932.0,1.2672435553131913e-05,-4.8971399087445571,17475.0,0.883378829239,0.883378829239
FAM86C,1.0,9932.0,1.8592027970788713e-06,-5.7306732359146526,19107.0,0.965878070974,0.965878070974
FAM86C1,1.0,9932.0,2.2915199960013625e-05,-4.6398763487115087,16287.0,0.823324234152,0.823324234152
FAM89A,1.0,9932.0,4.5749868342109491e-07,-6.3396101513981362,19679.0,0.994793246386,0.994793246386
FAM89B,1.0,9932.0,0.0009464866689464364,-3.0238854985979899,2858.0,0.144474775048,0.144474775048
FAM8A1,1.0,9932.0,0.00030599813842190651,-3.51428121559539,7363.0,0.37220705692,0.37220705692
FAM90A1,1.0,9932.0,0.00020605260723920513,-3.6860218858594314,9099.0,0.459963603276,0.459963603276
FAM90A26,1.0,9932.0,7.1228061824763245e-07,-6.1473488730113539,19523.0,0.986907289455,0.986907289455
FAM91A1,1.0,9932.0,8.3384304972794793e-05,-4.0789156868342591,12699.0,0.64194722475,0.64194722475
FAM92A,1.0,9932.0,4.3393572534828327e-06,-5.3625745935146503,18568.0,0.938631078758,0.938631078758
FAM92A1,1.0,9932.0,1.6090680823112222e-06,-5.7934255797999512,19176.0,0.969366090385,0.969366090385
FAM92B,1.0,9932.0,1.3661321255558585e-06,-5.8645072958046214,19242.0,0.972702456779,0.972702456779
FAM96A,1.0,9932.0,0.00020012941552702897,-3.6986890729721145,9215.0,0.465827519968,0.465827519968
FAM96B,1.0,9932.0,0.0018965646594810998,-2.7220323463294203,1048.0,0.0529774542513,0.0529774542513
FAM98A,1.0,9932.0,0.00034482411748055304,-3.462402366622189,6851.0,0.346324941866,0.346324941866
FAM98B,1.0,9932.0,8.7176744346948207e-05,-4.0595993539299045,12530.0,0.633404104742,0.633404104742
FAM98C,1.0,9932.0,7.3950060062427413e-06,-5.1310614689318594,18099.0,0.914922656961,0.914922656961
FAM9A,1.0,9932.0,3.7602634220972571e-05,-4.4247817298712855,15127.0,0.764685067233,0.764685067233
FAM9B,1.0,9932.0,9.6197876432223996e-05,-4.0168345149054963,12195.0,0.616469517743,0.616469517743
FAM9C,1.0,9932.0,1.3098922897118099e-06,-5.8827644141969007,19266.0,0.973915680922,0.973915680922
FAN1,1.0,9932.0,0.00017396987528451238,-3.7595259478689473,9791.0,0.494944899403,0.494944899403
FANCA,1.0,9932.0,0.00027024236303728488,-3.5682465702243453,7920.0,0.400363967243,0.400363967243
FANCB,1.0,9932.0,8.358422697618106e-05,-4.0778756697320979,12691.0,0.641542816702,0.641542816702
FANCC,1.0,9932.0,0.0010595684355847344,-2.9748709877620811,2454.0,0.124052168638,0.124052168638
FANCD2,1.0,9932.0,0.00031846238150824697,-3.4969418615022096,7186.0,0.363259528865,0.363259528865
FANCD2OS,1.0,9932.0,6.3753632298583159e-05,-4.1954950667011826,13574.0,0.686179354969,0.686179354969
FANCE,1.0,9932.0,0.00011663599927160246,-3.9331673854944236,11464.0,0.579516732383,0.579516732383
FANCF,1.0,9932.0,0.00016503064129976184,-3.7824354126834367,10027.0,0.506874936811,0.506874936811
FANCG,1.0,9932.0,0.00033993469174208908,-3.4686045116060109,6918.0,0.349711859266,0.349711859266
FANCI,1.0,9932.0,0.00039660210295658057,-3.4016449873066685,6305.0,0.318724092609,0.318724092609
FANCL,1.0,9932.0,0.00044419963038506099,-3.3524218071603391,5824.0,0.29440905874,0.29440905874
FANCM,1.0,9932.0,0.00015626313099360655,-3.8061434781217742,10247.0,0.517996158124,0.517996158124
FANK1,1.0,9932.0,0.00012293712205389704,-3.9103169578878583,11260.0,0.569204327166,0.569204327166
FAP,1.0,9932.0,0.00036734991524701711,-3.4349200560176638,6611.0,0.334192700435,0.334192700435
FAR1,1.0,9932.0,0.00016986158941180554,-3.7699048164955302,9906.0,0.500758265089,0.500758265089
FAR2,1.0,9932.0,4.9962116714317268e-05,-4.3013591704205147,14303.0,0.723031038318,0.723031038318
FARP1,1.0,9932.0,0.00011382135672118992,-3.943776242018727,11565.0,0.584622383985,0.584622383985
FARP2,1.0,9932.0,7.1630989937316992e-05,-4.1448990468681348,13187.0,0.666616115661,0.666616115661
FARS2,1.0,9932.0,0.00085774419388911659,-3.0666422130216606,3190.0,0.161257709028,0.161257709028
FARSA,1.0,9932.0,0.001292118213576118,-2.8886977517006538,1886.0,0.09533919725,0.09533919725
FARSB,1.0,9932.0,0.00038187318513905737,-3.4180808364028064,6450.0,0.326053988474,0.326053988474
FAS,1.0,9932.0,0.0026837280122865449,-2.5712615007044572,569.0,0.0287635223941,0.0287635223941
FASLG,1.0,9932.0,0.0053773800137684388,-2.2694292713058424,125.0,0.00631887574563,0.00631887574563
FASN,1.0,9932.0,0.00083565516058829281,-3.0779729004911003,3288.0,0.166211707613,0.166211707613
FASTK,1.0,9932.0,0.0013120054677012672,-2.8820643550613179,1855.0,0.0937721160651,0.0937721160651
FASTKD1,1.0,9932.0,0.00022495609848138183,-3.6479022287668679,8699.0,0.43974320089,0.43974320089
FASTKD2,1.0,9932.0,0.0002478756438738499,-3.6057661446757105,8286.0,0.418865635426,0.418865635426
FASTKD3,1.0,9932.0,0.00030769026547653128,-3.5118862434883287,7333.0,0.370690526741,0.370690526741
FASTKD5,1.0,9932.0,7.6486641135295664e-05,-4.1164144104391385,12985.0,0.656404812456,0.656404812456
FAT1,1.0,9932.0,0.00025800441566026754,-3.5883728611667012,8129.0,0.41092912749,0.41092912749
FAT2,1.0,9932.0,0.00017110136606575559,-3.7667465230570807,9876.0,0.499241734911,0.499241734911
FAT3,1.0,9932.0,3.0503814902610861e-05,-4.5156458430287278,15651.0,0.791173794359,0.791173794359
FAT4,3e-05,28.0,0.00029447333169248133,-3.5309540299880013,7533.0,0.380800727934,1.1424021838e-05
FATE1,1.0,9932.0,0.00012973234892932998,-3.8869517185204341,11068.0,0.559498534021,0.559498534021
FAU,1.0,9932.0,0.0018869568685100835,-2.7242380266936528,1058.0,0.053482964311,0.053482964311
FAXC,1.0,9932.0,1.7371446935078915e-05,-4.7601640059772565,16997.0,0.859215448387,0.859215448387
FAXDC2,1.0,9932.0,0.00016050297652223311,-3.7945169092080522,10146.0,0.512890506521,0.512890506521
FBF1,1.0,9932.0,0.00018531102517806492,-3.7320987413311011,9522.0,0.481346678799,0.481346678799
FBL,1.0,9932.0,0.0015946561345566599,-2.7973329520831816,1435.0,0.0725406935598,0.0725406935598
FBLIM1,1.0,9932.0,6.1031499963902973e-05,-4.2144459563085057,13712.0,0.693155393792,0.693155393792
FBLL1,1.0,9932.0,2.7227720826509251e-06,-5.5649887109882599,18899.0,0.955363461733,0.955363461733
FBLN1,1.0,9932.0,0.00054924538218161141,-3.2602335857528781,4966.0,0.251036295622,0.251036295622
FBLN2,1.0,9932.0,0.00033217638867490866,-3.4786312407366085,7013.0,0.354514204833,0.354514204833
FBLN5,1.0,9932.0,0.00031167878851190217,-3.5062927528906029,7281.0,0.368061874431,0.368061874431
FBLN7,1.0,9932.0,3.3606038032869595e-05,-4.4735826854444305,15408.0,0.778889899909,0.778889899909
FBN1,1.0,9932.0,0.00077690886903511219,-3.109629920705276,3570.0,0.180467091295,0.180467091295
FBN2,1.0,9932.0,0.00017694695291394565,-3.7521569116591498,9727.0,0.491709635022,0.491709635022
FBN3,1.0,9932.0,2.4598493324104888e-05,-4.6090914929399656,16118.0,0.814781114144,0.814781114144
FBP1,1.0,9932.0,0.00045420889103409438,-3.3427443688189409,5735.0,0.289910019209,0.289910019209
FBP2,1.0,9932.0,0.00054390345190385363,-3.2644781849097075,5005.0,0.253007784855,0.253007784855
FBRS,1.0,9932.0,9.5593178513396005e-05,-4.0195730976788218,12215.0,0.617480537863,0.617480537863
FBRSL1,1.0,9932.0,3.0235656552973132e-05,-4.5194805964565026,15674.0,0.792336467496,0.792336467496
FBXL12,1.0,9932.0,0.00015681411496544192,-3.8046148486942464,10234.0,0.517338995046,0.517338995046
FBXL13,1.0,9932.0,8.7062928766815017e-05,-4.0601667274167053,12538.0,0.633808512789,0.633808512789
FBXL14,1.0,9932.0,0.00012710868484851071,-3.8958247747573549,11141.0,0.563188757456,0.563188757456
FBXL15,1.0,9932.0,0.00021406801624063003,-3.6694482155071904,8914.0,0.450611667172,0.450611667172
FBXL16,1.0,9932.0,0.00012019990180810939,-3.9200958871104312,11337.0,0.573096754625,0.573096754625
FBXL17,1.0,9932.0,3.7250804688864286e-05,-4.4288643412201516,15156.0,0.766151046406,0.766151046406
FBXL18,1.0,9932.0,0.00020166198594400404,-3.6953759602437972,9183.0,0.464209887777,0.464209887777
FBXL19,1.0,9932.0,0.00066196691551416713,-3.1791637156489521,4207.0,0.212668082095,0.212668082095
FBXL2,1.0,9932.0,8.0675210022247961e-05,-4.0932598953212107,12819.0,0.648013345466,0.648013345466
FBXL20,1.0,9932.0,0.00013466569598306918,-3.8707430200351669,10909.0,0.551460924072,0.551460924072
FBXL21,1.0,9932.0,4.7503037790435883e-05,-4.3232786166185333,14475.0,0.731725811344,0.731725811344
FBXL22,1.0,9932.0,5.2644955974254001e-05,-4.2786432331677142,14135.0,0.714538469316,0.714538469316
FBXL3,1.0,9932.0,0.00017298716856512704,-3.7619861097499996,9816.0,0.496208674553,0.496208674553
FBXL4,1.0,9932.0,0.0003114534040584216,-3.5066069181027006,7283.0,0.368162976443,0.368162976443
FBXL5,1.0,9932.0,0.00040777572831564697,-3.3895786279259221,6177.0,0.312253563846,0.312253563846
FBXL6,1.0,9932.0,4.8588757170343422e-05,-4.3134642094153799,14390.0,0.727428975837,0.727428975837
FBXL7,1.0,9932.0,0.00028305253591121666,-3.5481329498508782,7710.0,0.38974825599,0.38974825599
FBXL8,1.0,9932.0,0.00010196471001327031,-3.991550111555771,11986.0,0.605904357497,0.605904357497
FBXO10,1.0,9932.0,9.6205567795311573e-05,-4.0167997929018187,12194.0,0.616418966737,0.616418966737
FBXO11,1.0,9932.0,0.00044447246397381478,-3.3521551393386564,5822.0,0.294307956728,0.294307956728
FBXO15,1.0,9932.0,9.7047916034344469e-05,-4.0130137860304043,12165.0,0.614952987564,0.614952987564
FBXO16,1.0,9932.0,5.3495389947749784e-06,-5.2716836423996885,18400.0,0.930138509756,0.930138509756
FBXO17,1.0,9932.0,0.00012147470185835809,-3.9155141581750512,11300.0,0.571226367405,0.571226367405
FBXO18,1.0,9932.0,8.5674044652323824e-05,-4.0671507296706348,12611.0,0.637498736225,0.637498736225
FBXO2,1.0,9932.0,0.00020577611826287049,-3.6866050295176302,9106.0,0.460317460317,0.460317460317
FBXO21,1.0,9932.0,0.00022478313888827631,-3.6482362685585503,8701.0,0.439844302902,0.439844302902
FBXO22,1.0,9932.0,0.0001971990855174579,-3.705095103368655,9276.0,0.468911131332,0.468911131332
FBXO24,1.0,9932.0,0.00016931849426185701,-3.7712956023328865,9916.0,0.501263775149,0.501263775149
FBXO25,1.0,9932.0,0.00020353069581797366,-3.6913700826596814,9152.0,0.462642806592,0.462642806592
FBXO27,1.0,9932.0,9.378237591999956e-05,-4.0278787688687148,12287.0,0.621120210292,0.621120210292
FBXO28,1.0,9932.0,0.00038193153354903607,-3.418014483336608,6446.0,0.325851784451,0.325851784451
FBXO3,1.0,9932.0,0.00057586953025717531,-3.2396758997497392,4768.0,0.241027196441,0.241027196441
FBXO30,1.0,9932.0,0.00017652478022539396,-3.7531943205325633,9734.0,0.492063492063,0.492063492063
FBXO31,1.0,9932.0,0.00012741095674884435,-3.8947932230920785,11133.0,0.562784349409,0.562784349409
FBXO32,1.0,9932.0,0.00020514140100695401,-3.6879466828086884,9119.0,0.460974623395,0.460974623395
FBXO33,1.0,9932.0,8.6449454786384521e-05,-4.0632377413606928,12567.0,0.635274491962,0.635274491962
FBXO34,1.0,9932.0,4.5527143701064909e-05,-4.3417295957664432,14596.0,0.737842483065,0.737842483065
FBXO36,1.0,9932.0,1.0638648809503899e-05,-4.9731135272890787,17708.0,0.895157213629,0.895157213629
FBXO38,1.0,9932.0,0.00022624369323926436,-3.6454235183307673,8671.0,0.438327772723,0.438327772723
FBXO39,1.0,9932.0,5.1135986409846109e-05,-4.2912733621223662,14234.0,0.719543018906,0.719543018906
FBXO4,1.0,9932.0,0.0001178683941770457,-3.9286026331971189,11417.0,0.577140835103,0.577140835103
FBXO40,1.0,9932.0,0.00041568034242097615,-3.3812405128523531,6095.0,0.308108381357,0.308108381357
FBXO41,1.0,9932.0,0.0001072687718449257,-3.9695266917279701,11788.0,0.595895258316,0.595895258316
FBXO42,1.0,9932.0,8.5862349475547797e-05,-4.0661972319722874,12603.0,0.637094328177,0.637094328177
FBXO43,1.0,9932.0,3.0328744647808803e-05,-4.5181455654167513,15666.0,0.791932059448,0.791932059448
FBXO44,1.0,9932.0,0.00011758363396151813,-3.9296531219233701,11428.0,0.577696896168,0.577696896168
FBXO45,1.0,9932.0,8.1647626967283117e-05,-4.0880564332174654,12775.0,0.645789101203,0.645789101203
FBXO46,1.0,9932.0,5.7167412003201023e-05,-4.2428514680650613,13919.0,0.703619452027,0.703619452027
FBXO47,1.0,9932.0,1.4843359069340364e-05,-4.8284678065907203,17257.0,0.872358709938,0.872358709938
FBXO48,1.0,9932.0,1.866047836680658e-06,-5.7290772271810777,19104.0,0.965726417956,0.965726417956
FBXO5,1.0,9932.0,0.00044357679011075628,-3.3530311861264228,5829.0,0.29466181377,0.29466181377
FBXO6,1.0,9932.0,0.00060574046323538843,-3.2177134146594613,4541.0,0.229552118087,0.229552118087
FBXO7,1.0,9932.0,0.00025383792199470273,-3.595443496178397,8199.0,0.414467697907,0.414467697907
FBXO8,1.0,9932.0,9.1524679711775755e-05,-4.0384617822459594,12370.0,0.625315943787,0.625315943787
FBXO9,1.0,9932.0,0.0002040349345473844,-3.6902954669749364,9145.0,0.46228894955,0.46228894955
FBXW10,1.0,9932.0,8.0242305420911023e-05,-4.0955966022060215,12829.0,0.648518855525,0.648518855525
FBXW11,1.0,9932.0,0.00078253644303093184,-3.10649542804516,3545.0,0.179203316146,0.179203316146
FBXW12,1.0,9932.0,0.0001942064896831191,-3.7117362616243246,9340.0,0.472146395713,0.472146395713
FBXW2,1.0,9932.0,0.0001045772818265339,-3.9805626505449814,11888.0,0.600950358912,0.600950358912
FBXW4,1.0,9932.0,0.00020450217631681251,-3.6893020658602906,9134.0,0.461732888484,0.461732888484
FBXW5,1.0,9932.0,0.00021143384444243112,-3.6748254934802036,8971.0,0.453493074512,0.453493074512
FBXW7,1.0,9932.0,0.00072055886672488495,-3.1423305333101466,3850.0,0.194621372965,0.194621372965
FBXW8,1.0,9932.0,0.00014155525505106192,-3.8490740033930835,10691.0,0.540440804772,0.540440804772
FBXW9,1.0,9932.0,0.0001116039991024383,-3.9523202430596944,11636.0,0.588211505409,0.588211505409
FCAMR,1.0,9932.0,4.7690232132596523e-05,-4.3215705636290309,14462.0,0.731068648266,0.731068648266
FCAR,1.0,9932.0,7.7837483995995226e-05,-4.1088112105649284,12941.0,0.654180568193,0.654180568193
FCER1A,1.0,9932.0,0.00024289358468733644,-3.6145839556423081,8374.0,0.423314123951,0.423314123951
FCER1G,1.0,9932.0,0.0013161103516142777,-2.880707695001766,1844.0,0.0932160549995,0.0932160549995
FCER2,1.0,9932.0,0.00082496576646685622,-3.0835640729567566,3345.0,0.169093114953,0.169093114953
FCF1,1.0,9932.0,0.00012229068327288017,-3.9126066284690606,11270.0,0.569709837226,0.569709837226
FCGBP,1.0,9932.0,8.0793548010658059e-06,-5.092623319612156,18006.0,0.910221413406,0.910221413406
FCGR1A,1.0,9932.0,0.00059138657981476505,-3.2281285350322944,4653.0,0.235213830755,0.235213830755
FCGR1B,1.0,9932.0,8.770930398599112e-05,-4.0569543353060693,12504.0,0.632089778587,0.632089778587
FCGR2A,1.0,9932.0,0.001490549771818966,-2.8266535176082459,1584.0,0.0800727934486,0.0800727934486
